"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"month06",-4.25524339899563e-13,6.60678392717507e-15,7.19251995281048e-15,4.93685228114683e-15,3.07698651784146e-15,4.63995579234006e-15,4.64107765220101e-15,3.81107306893961e-15,3.0090783648764e-15,1.15822257991211e-14,1.64465399335249e-14,2.21957164878424e-14,2.12914961710432e-14,3.78513725827483e-14,2.84581274734514e-14,4.6458523703273e-14,2.15268437947106e-14,5.91373238513626e-15,4.04567772232538e-13,4.0470837464322e-13,4.04656710645121e-13,4.04503056033455e-13,9.40853556183043e-13,4.04514500436819e-13,4.04525054889617e-13,4.04749612574738e-13,4.04398547907356e-13,4.04676616569231e-13,4.04149493300094e-13,1.07636952749618e-14,1.25798911969186e-14,1.92762158470671e-14,1.42598478201648e-14,1.42163323134881e-14,6.23369717630847e-15,2.4044686046575e-14,1.34586018280625e-14,1.72332403296211e-14,3.07741694712386e-14,2.02445505307307e-14,3.77817119088516e-14,5.33757859507645e-14,2.4284193898926e-14,8.24418870390043e-14,1.18830039848362e-13
"month07",-4.18745942905678e-13,5.22110854978439e-15,9.58983237910989e-15,3.20660086162323e-15,-1.81208678131736e-16,5.44897153171324e-16,3.99378015957698e-16,1.37275025055446e-15,4.78459915602671e-16,5.40433133105338e-16,6.81370571269199e-15,7.15703913302258e-15,1.22465651997775e-14,1.5495885213426e-14,-8.38209301611192e-15,3.47386436022343e-14,-1.47158050501575e-14,1.44346707903027e-14,4.0457761631145e-13,4.04743979912934e-13,4.04712742932297e-13,4.04521860707405e-13,4.04514500436822e-13,8.79967968322128e-13,4.04529930835585e-13,4.04608359249937e-13,4.04541837364005e-13,4.04755250548932e-13,4.04423085769199e-13,7.51856963248643e-15,1.00587483391124e-14,1.06082181273483e-14,8.92668756123955e-15,1.71037040196214e-14,7.98331992189112e-15,1.32919818734718e-14,1.4674644195124e-14,1.37572609484924e-14,2.59834862988578e-14,9.24779112974933e-15,1.6563440850168e-14,5.15079296485657e-14,1.97206176917576e-14,6.52624187317017e-14,7.09284172820697e-14
"month08",-4.12620668620485e-13,2.54798548507795e-15,4.75823385048889e-15,-1.79574047951578e-15,-4.14134796561695e-15,-3.32373267550792e-15,-2.89459205481453e-15,-1.67929181583603e-15,2.95038928677791e-15,-1.19472210052045e-15,-7.55408852075371e-16,4.7704747810693e-15,-1.04051080470043e-15,3.12064480938174e-15,1.2865020781964e-16,1.12419367325646e-14,-1.42788690116776e-15,2.02958663712991e-15,4.04633073294924e-13,4.04691044232044e-13,4.04634073233888e-13,4.04546036172751e-13,4.04525054889618e-13,4.04529930835584e-13,8.38059092756977e-13,4.04689243190416e-13,4.04489299589043e-13,4.04757192960866e-13,4.04293836527193e-13,1.12762631894864e-14,1.32683604565468e-14,1.08604245363119e-14,9.63298904768359e-15,1.35590539344925e-14,6.26662170415374e-15,1.01193337194444e-14,4.69103274849659e-15,7.47152314004324e-15,1.05276666748382e-14,2.91228177638033e-15,5.75389150419085e-15,1.54632105085352e-14,3.31434523645938e-15,1.69539358479157e-14,3.5098495344576e-14
"month09",-4.22682760299173e-13,5.33178150718277e-15,3.89096469648708e-15,-1.5471054756595e-15,-3.62620480145424e-15,-4.702864848073e-15,-5.82775120425955e-15,-6.6703072740341e-15,2.38487930378894e-14,2.13633465027488e-14,2.16383297776972e-14,3.87542644156255e-14,4.23452586340421e-14,4.28951489250359e-14,4.13908781818162e-14,6.13619549940623e-14,2.39072350969607e-14,5.86566371042975e-14,4.04568867260045e-13,4.04800276795122e-13,4.04907185965637e-13,4.04669483186501e-13,4.04749612574742e-13,4.04608359249939e-13,4.0468924319042e-13,1.01370897789402e-12,4.04483664373652e-13,4.0477966061805e-13,4.04384337376685e-13,1.76140458414918e-14,1.80866161196467e-14,2.45930561675544e-14,2.20862498785245e-14,2.13918962781688e-14,3.55165208434482e-15,1.13677128440798e-14,1.20347067909695e-14,1.85687038247846e-14,2.16599428176686e-14,1.67245694922969e-14,3.48764662432465e-14,7.58780356113915e-14,4.96483763109907e-14,7.7864065487537e-14,1.00214659982981e-13
"month10",-4.12822890466056e-13,5.78650265539733e-15,2.62173408117742e-15,-2.36202957496908e-15,-5.20507413285427e-15,-7.04203339463113e-15,-8.02451464777893e-15,-8.89257830294869e-15,2.10375407446529e-14,2.01295275854371e-14,2.01804413620523e-14,5.76778587905163e-14,4.30196373015985e-14,3.46817030743921e-14,2.99425609199578e-14,9.5980615884054e-14,3.29990152172617e-14,6.35130916739409e-14,4.04370735043959e-13,4.04423171056947e-13,4.04657132952835e-13,4.04506332326537e-13,4.04398547907358e-13,4.04541837364006e-13,4.04489299589044e-13,4.04483664373651e-13,9.7997670006175e-13,4.04458287741662e-13,4.04450340180984e-13,1.10412915360019e-14,3.5503373953602e-15,7.65403661463681e-15,7.13188390224974e-15,1.47111606554158e-14,3.45244529209137e-15,1.06198491323082e-14,1.36199489775731e-14,1.72531477692198e-14,2.49396884203429e-14,1.23703024499586e-14,3.77283715667531e-14,4.92787889564026e-14,2.13014199750846e-14,5.20819020380471e-14,5.48892881820831e-14
"month11",-4.19860010561997e-13,2.97262976653234e-15,1.22826046418817e-15,-7.60515877476451e-16,-8.5546549699496e-16,-3.38953277635593e-15,-5.47116402299841e-15,-6.49575209685968e-15,1.37328365649703e-14,2.23645052601511e-14,2.36578311388617e-14,4.94855801584891e-14,4.18877649797121e-14,5.2589404246885e-14,3.16062061505167e-14,6.08470510594432e-14,3.36587042906145e-14,8.77681672412455e-14,4.04571285493438e-13,4.04680674801973e-13,4.04925824653204e-13,4.04724398547749e-13,4.0467661656923e-13,4.04755250548928e-13,4.04757192960864e-13,4.04779660618044e-13,4.04458287741658e-13,9.85349827027857e-13,4.04476788459443e-13,1.72220615290134e-14,1.59562973416894e-14,1.88067444901226e-14,8.84336396434713e-15,2.21725573730337e-14,8.73409873623912e-15,1.13605240423429e-14,4.62318036804689e-15,6.74996822514163e-15,1.81135549928708e-14,1.18616187437911e-14,8.03533357642849e-15,4.11085588332351e-14,2.67094937732895e-14,4.74501529780976e-14,1.78420250389396e-14
"month12",-4.06731704453461e-13,2.7048357890354e-15,-3.60960956643015e-16,3.3535626895843e-15,3.58185257516187e-15,7.10347256753311e-15,1.01283355300325e-14,1.35455136128603e-14,-4.0209495013402e-14,-4.16530727434911e-14,-4.48287209569331e-14,-6.65870047442282e-14,-8.2122840613511e-14,-9.38214599054212e-14,-1.29106386570312e-13,-9.26039290371848e-14,-1.14664857307683e-13,-2.09907259267268e-13,4.04482895893725e-13,4.04675505371941e-13,4.04380451871878e-13,4.04251482579375e-13,4.04149493300096e-13,4.044230857692e-13,4.04293836527195e-13,4.04384337376683e-13,4.04450340180984e-13,4.04476788459447e-13,6.35162614292654e-13,-8.51641816710049e-16,-3.03384191573546e-15,-7.48685288318421e-15,-3.21409117806592e-15,8.64692884609242e-15,5.32815317380589e-15,1.40820242215381e-14,1.12216448530316e-14,1.72093869650732e-14,1.93997337920522e-14,2.34541658591062e-14,2.8117690838167e-14,6.06825253144121e-14,-2.99653649166665e-15,5.23114048567897e-14,1.03363482005938e-13
"weekdayMonday",-1.85756383607008e-13,5.32546346368219e-16,5.95234388109861e-15,6.08986535695829e-15,7.95609517362571e-15,3.42734941567588e-15,1.04493519081816e-15,-3.10555775540853e-15,3.32612758129648e-14,5.10068492290952e-14,5.1699779945501e-14,9.61471089916909e-14,1.01736570997949e-13,1.21685673063491e-13,1.41871036633967e-13,1.69637870058484e-13,1.01794644194383e-13,1.64499601246262e-13,1.36625816015412e-14,7.28126059956901e-15,1.50080612685139e-14,1.33386969751713e-14,1.0763695274961e-14,7.51856963248503e-15,1.12762631894861e-14,1.7614045841489e-14,1.10412915360008e-14,1.72220615290142e-14,-8.51641816711892e-16,4.75406160306696e-13,1.64652679470764e-13,1.64640900357516e-13,1.64562878036537e-13,1.64578849471382e-13,1.64636806718325e-13,8.68497495000315e-15,-6.51416356013835e-15,-7.54314086689431e-16,-1.40197288418992e-14,-2.24989967568215e-15,-1.25727920244238e-14,-2.34249832801267e-14,-2.57853107239863e-14,-3.67618033651009e-15,1.59368156830833e-16
"weekdayTuesday",-1.89694136105122e-13,-1.9576867427507e-17,3.68940607097186e-15,8.33417831129345e-15,1.17223416474778e-14,6.35718101304729e-15,2.09524645580949e-15,-2.44005987400374e-15,4.37834360148119e-14,6.32216375990634e-14,6.71863985958101e-14,1.16795577614371e-13,1.11937545887885e-13,1.53840077799654e-13,1.78227621215332e-13,2.12161961572677e-13,1.38969939805127e-13,2.13741126762694e-13,1.37679368715937e-14,1.4569401135901e-14,1.35181150814633e-14,1.27538449094607e-14,1.25798911969211e-14,1.00587483391145e-14,1.32683604565496e-14,1.80866161196472e-14,3.55033739536289e-15,1.59562973416933e-14,-3.03384191573396e-15,1.64652679470766e-13,5.22642343930191e-13,1.64723104467499e-13,1.64628088511484e-13,1.64658721803306e-13,1.64648528823273e-13,9.7469349991869e-15,-1.07957587096061e-15,1.74951391910139e-15,-6.13480134524811e-15,2.21422573249244e-14,-7.19321181870403e-15,9.49228523332029e-15,-2.1784831909314e-14,8.47815447243823e-15,9.35741849947373e-15
"weekdayWednesday",-1.92330253676813e-13,-1.41106079240094e-16,3.18340992167585e-15,8.94793560394533e-15,1.32731779389452e-14,7.05882408524488e-15,3.40521876807685e-15,-2.3544393880736e-15,4.63564447630657e-14,6.80684826918223e-14,7.66322711993993e-14,1.23005098447678e-13,1.3712733486297e-13,1.702763335467e-13,1.77260732346048e-13,2.06438520253731e-13,1.50461084958007e-13,2.58596462558854e-13,1.06862799609735e-14,1.48273084216141e-14,1.75915309722405e-14,1.15077088824129e-14,1.92762158470675e-14,1.0608218127348e-14,1.08604245363126e-14,2.45930561675529e-14,7.65403661463737e-15,1.88067444901243e-14,-7.48685288318457e-15,1.64640900357516e-13,1.64723104467498e-13,5.40099993521492e-13,1.6470489980486e-13,1.64670982286012e-13,1.64656526954986e-13,1.92831695787079e-15,-3.65908005451834e-15,6.74516355316634e-16,1.76228171238206e-15,1.01423666754225e-14,-1.19251087257288e-14,1.63510592043048e-14,-1.02105327131978e-14,2.24135748204025e-15,-2.4271891671713e-14
"weekdayThursday",-1.89562044090191e-13,-6.96863902887098e-16,2.71761400546147e-15,8.51635256570656e-15,1.27941424159968e-14,6.85250357829376e-15,3.17594645638394e-15,-1.72968896352849e-15,4.34531738796774e-14,6.53136733169644e-14,6.99577228368352e-14,1.15186719267533e-13,1.1823964126181e-13,1.49917110592807e-13,1.78423065186792e-13,2.1385391306986e-13,1.50656684106034e-13,2.27029136499281e-13,1.00682491484464e-14,1.69440629969508e-14,1.73692558893553e-14,1.13129462348195e-14,1.42598478201651e-14,8.92668756123928e-15,9.632989047684e-15,2.20862498785227e-14,7.13188390225016e-15,8.84336396434888e-15,-3.21409117806657e-15,1.64562878036538e-13,1.64628088511483e-13,1.6470489980486e-13,5.19894437049814e-13,1.64674586227962e-13,1.64620139207548e-13,2.02482691580873e-15,-8.10465958333822e-15,-4.26694921649001e-15,-5.03798723428237e-15,3.54855704271108e-15,-1.38888113512579e-14,-1.83873319329532e-14,-4.61567815869954e-14,-2.0807197045121e-14,-1.72380259924554e-14
"weekdayFriday",-1.88978689013131e-13,8.69589415672292e-16,9.98021163804593e-16,4.22937010835737e-15,7.05087075728099e-15,2.84015741138592e-15,-1.03026477768032e-15,-5.09920336583517e-15,2.78349529141959e-14,4.36798325795126e-14,4.60645031331967e-14,8.00791208640233e-14,8.53389320067566e-14,8.8893975786377e-14,1.21224557714167e-13,1.37881260076203e-13,9.86604247556868e-14,1.37712791705875e-13,1.08524193051672e-14,2.00889878376695e-14,2.4508142831258e-14,1.72611092274817e-14,1.4216332313488e-14,1.71037040196213e-14,1.3559053934493e-14,2.13918962781671e-14,1.4711160655416e-14,2.21725573730354e-14,8.64692884609136e-15,1.64578849471382e-13,1.64658721803304e-13,1.64670982286012e-13,1.64674586227961e-13,4.68344200598749e-13,1.64726583520812e-13,1.11000827975048e-14,4.83164678004778e-16,3.42563580877137e-15,2.86978122152343e-15,4.41602394506398e-15,8.57256488957154e-15,1.44328643724709e-14,-2.14387419829445e-14,1.57047613150874e-14,2.52040124564297e-14
"weekdaySaturday",-1.71775183913379e-13,7.50014830283513e-16,-8.23135104000109e-16,9.73106094344166e-16,1.67437105782923e-15,4.20447150709404e-16,-8.39704006076617e-16,-1.98252493432699e-15,-5.05878737497658e-16,5.44879988194894e-15,7.57670715587421e-15,9.87493818289211e-15,8.78598711424104e-15,1.1664094184719e-14,7.01750250743901e-15,3.67928090468919e-14,7.25834120981807e-16,1.37386795791326e-14,7.28568527583774e-15,6.12659819527477e-15,9.66463852478867e-15,3.75169513446732e-15,6.23369717630897e-15,7.98331992189092e-15,6.26662170415459e-15,3.55165208434346e-15,3.4524452920916e-15,8.7340987362413e-15,5.3281531738054e-15,1.64636806718326e-13,1.64648528823272e-13,1.64656526954987e-13,1.64620139207547e-13,1.64726583520813e-13,3.52728142380503e-13,8.29729134505802e-15,1.97556023953895e-15,-6.76569268564454e-16,1.31743815503209e-15,5.55600703060824e-15,2.40406024725266e-15,1.1696457590536e-14,-4.02710173235236e-14,3.49069657792996e-15,2.80036128010011e-14
"policyTRUE:curr_pts_reg1",2.76569340826719e-14,-1.30573821696562e-13,-1.33460263468474e-14,2.01153894065951e-14,9.80355419037074e-15,1.68900426489611e-14,2.33585002321824e-14,1.73864772199431e-14,-3.21889636812533e-11,-6.53201889591214e-14,-6.50043827780938e-14,-6.4029311708505e-14,-6.43042501806426e-14,-6.46639430001791e-14,-6.24781234027935e-14,-6.40419735301985e-14,-6.36734911673388e-14,-6.28885522594883e-14,2.24487242353445e-14,2.8317469209275e-14,3.7274626129865e-14,1.8243629228138e-14,2.40446860465753e-14,1.32919818734717e-14,1.01193337194436e-14,1.13677128440784e-14,1.06198491323065e-14,1.13605240423421e-14,1.40820242215373e-14,8.68497495000272e-15,9.74693499918643e-15,1.92831695787002e-15,2.02482691580877e-15,1.11000827975047e-14,8.29729134505707e-15,5.77177177688093e-11,1.29819288870906e-13,1.29778863326385e-13,1.29603915450646e-13,1.29571309373519e-13,1.29857566901651e-13,1.28645471143291e-13,1.29742202726825e-13,1.3057127041513e-13,1.30921979407181e-13
"policyTRUE:curr_pts_reg2",2.16228899491884e-14,-1.30447187281831e-13,1.47539133138123e-14,2.85562191306868e-14,3.30437974865803e-14,3.19327514324838e-14,4.10619919626883e-14,4.17697051388435e-14,-6.64027862833571e-14,-7.12306114762286e-12,-6.62372482983167e-14,-6.52048289875461e-14,-6.56977123558189e-14,-6.64431271987146e-14,-6.37246514232131e-14,-6.54551582432191e-14,-6.65535302795534e-14,-6.58305215600553e-14,1.40267428833492e-14,2.86901445008512e-14,2.54494556175381e-14,1.60871819264356e-14,1.34586018280643e-14,1.46746441951258e-14,4.69103274849791e-15,1.20347067909708e-14,1.36199489775739e-14,4.62318036804788e-15,1.12216448530331e-14,-6.51416356013864e-15,-1.07957587095989e-15,-3.65908005451821e-15,-8.10465958333837e-15,4.83164678006001e-16,1.97556023953965e-15,1.29819288870906e-13,1.24718875742678e-11,1.30265496015741e-13,1.30296527215102e-13,1.30177965338797e-13,1.30507617456023e-13,1.28904639155144e-13,1.2967211830017e-13,1.30220774186412e-13,1.31540214615619e-13
"policyTRUE:curr_pts_reg3",1.791592802709e-14,-1.3069431542716e-13,1.06470010014905e-14,2.94474692744097e-14,2.71705731140741e-14,3.24799482794039e-14,3.67386607383313e-14,3.98855583058188e-14,-6.68438737989527e-14,-6.64382728581816e-14,-7.33852138602206e-12,-6.5553759382698e-14,-6.60385535295006e-14,-6.69802650411669e-14,-6.38661782317661e-14,-6.5959153124978e-14,-6.65810314537997e-14,-6.69884586324154e-14,1.66517901709449e-14,3.04525944205071e-14,3.41069236669211e-14,2.01525719382732e-14,1.72332403296227e-14,1.37572609484946e-14,7.47152314004376e-15,1.85687038247858e-14,1.72531477692207e-14,6.74996822514343e-15,1.7209386965074e-14,-7.54314086689052e-16,1.74951391910137e-15,6.74516355316822e-16,-4.26694921648935e-15,3.42563580877169e-15,-6.76569268563939e-16,1.29778863326384e-13,1.30265496015741e-13,1.40187517945724e-11,1.30212026213842e-13,1.29953727726679e-13,1.30508790645825e-13,1.28390718656179e-13,1.29302100325159e-13,1.29806583488823e-13,1.31820090607919e-13
"policyTRUE:curr_pts_reg4",1.85838572032168e-14,-1.30881995754226e-13,3.32210662603787e-15,1.87963404766296e-14,9.52754990685194e-15,3.10845536287203e-14,4.10430824676437e-14,3.16946826060741e-14,-6.52175341434631e-14,-6.49898257180661e-14,-6.49256208095504e-14,-9.22458568994693e-11,-6.34821110599962e-14,-6.42630319813703e-14,-6.11323952110691e-14,-6.29331419170306e-14,-6.34640469012405e-14,-6.23251370379448e-14,2.8705298847633e-14,4.96285478150073e-14,5.14372297679034e-14,2.61494272405951e-14,3.07741694712407e-14,2.59834862988581e-14,1.05276666748395e-14,2.16599428176714e-14,2.49396884203429e-14,1.81135549928741e-14,1.93997337920529e-14,-1.4019728841898e-14,-6.13480134524689e-15,1.76228171238311e-15,-5.03798723428029e-15,2.8697812215237e-15,1.31743815503614e-15,1.29603915450646e-13,1.30296527215102e-13,1.30212026213841e-13,1.53110016373655e-10,1.29884758109708e-13,1.30198113528403e-13,1.2862585329075e-13,1.29394298557813e-13,1.29875988762844e-13,1.30322077044164e-13
"policyTRUE:curr_pts_reg5",1.78908157651178e-14,-1.30672714190474e-13,-1.96934745562803e-14,2.1842466134158e-14,2.30699460822291e-14,1.45725254185551e-14,2.81853796132436e-14,2.91524038783193e-14,-6.66643273874323e-14,-6.631342783599e-14,-6.63346685896373e-14,-6.52860819065138e-14,-6.28146896859668e-11,-6.70680815472454e-14,-6.34360528815391e-14,-6.57582584179703e-14,-6.58418175570342e-14,-6.68323218017919e-14,1.52730739169145e-14,5.38076226449258e-14,5.79144217204497e-14,3.34040897790048e-14,2.02445505307335e-14,9.24779112974952e-15,2.9122817763814e-15,1.6724569492301e-14,1.23703024499601e-14,1.18616187437923e-14,2.34541658591065e-14,-2.24989967568307e-15,2.21422573249248e-14,1.01423666754232e-14,3.54855704271111e-15,4.41602394506506e-15,5.55600703060885e-15,1.29571309373519e-13,1.30177965338797e-13,1.29953727726677e-13,1.2988475810971e-13,1.12361000628279e-10,1.30548394475267e-13,1.28103204000492e-13,1.29162137527671e-13,1.28662901579529e-13,1.31715052957168e-13
"policyTRUE:curr_pts_reg6",2.47800443520398e-14,-1.30878653692014e-13,-3.84673577682981e-14,9.04729410607851e-15,1.33352519018914e-14,3.17009875284135e-14,1.8712607305917e-14,2.91694724486265e-14,-6.63080360426907e-14,-6.60585820558919e-14,-6.59032523606264e-14,-6.39840208801642e-14,-6.47326025731606e-14,-1.12352693655055e-10,-6.04833581155673e-14,-6.36753659862289e-14,-6.40420481021255e-14,-6.46954608133925e-14,2.94621239136258e-14,5.06730811398025e-14,6.19757148227395e-14,3.53592495243276e-14,3.77817119088537e-14,1.65634408501703e-14,5.75389150419513e-15,3.48764662432499e-14,3.77283715667553e-14,8.03533357643447e-15,2.81176908381681e-14,-1.25727920244212e-14,-7.19321181870359e-15,-1.19251087257271e-14,-1.38888113512574e-14,8.57256488957329e-15,2.40406024725216e-15,1.29857566901651e-13,1.30507617456023e-13,1.30508790645823e-13,1.30198113528406e-13,1.3054839447527e-13,1.98977103974486e-10,1.27917381396587e-13,1.29620787682835e-13,1.29583308141774e-13,1.33862516530797e-13
"policyTRUE:curr_pts_reg7",3.83431339473551e-15,-1.30768066552326e-13,1.20113129222634e-14,5.92906498484326e-15,-7.13783066649108e-15,-8.09835512142474e-15,8.6773563854967e-15,1.44093177358752e-14,-6.63017778825345e-14,-6.51294371896929e-14,-6.56502429122742e-14,-6.54144907741635e-14,-6.57463174306282e-14,-6.64797948352754e-14,-4.38942169669483e-10,-6.65508441187166e-14,-6.63093707294364e-14,-6.87346534487992e-14,6.25585839320174e-14,1.09117797176404e-13,1.27719924708009e-13,4.73692670622533e-14,5.33757859507684e-14,5.1507929648572e-14,1.54632105085375e-14,7.58780356113977e-14,4.92787889564076e-14,4.11085588332383e-14,6.06825253144167e-14,-2.34249832801251e-14,9.49228523332362e-15,1.63510592043073e-14,-1.83873319329525e-14,1.44328643724745e-14,1.16964575905385e-14,1.28645471143291e-13,1.28904639155144e-13,1.28390718656179e-13,1.28625853290748e-13,1.28103204000495e-13,1.27917381396587e-13,7.27347589145892e-10,1.26741856620722e-13,1.26284513899886e-13,1.27107692157147e-13
"policyTRUE:curr_pts_reg8",4.98894803118961e-14,-1.30760434671294e-13,-8.32618190996445e-15,1.22631389006401e-14,1.33498176705392e-14,5.09501217849868e-15,3.58130351411018e-14,1.94833959785788e-14,-6.68229642112864e-14,-6.57902590695966e-14,-6.60328512052513e-14,-6.4915615317018e-14,-6.55775713486099e-14,-6.66581157060203e-14,-6.28272928042068e-14,-4.48521255694835e-10,-6.51642445015771e-14,-6.74680598969228e-14,-2.97426895343021e-16,5.01255175324072e-14,5.87880148925948e-14,4.03338665956657e-14,2.42841938989296e-14,1.97206176917618e-14,3.31434523646056e-15,4.96483763109941e-14,2.13014199750898e-14,2.6709493773291e-14,-2.99653649166524e-15,-2.57853107239853e-14,-2.17848319093123e-14,-1.02105327131959e-14,-4.61567815869956e-14,-2.1438741982946e-14,-4.02710173235224e-14,1.29742202726827e-13,1.29672118300172e-13,1.29302100325158e-13,1.29394298557815e-13,1.29162137527671e-13,1.29620787682837e-13,1.26741856620715e-13,7.7326259916207e-10,1.27227596383767e-13,1.30310879731284e-13
"policyTRUE:curr_pts_reg9",-3.7341571005644e-14,-1.31225721845717e-13,5.76905880990103e-14,2.32574837897594e-14,3.61278807778873e-14,4.05515325912403e-14,6.35308998548494e-14,7.34411432142937e-14,-6.5933699426898e-14,-6.47545056960319e-14,-6.56311853590825e-14,-6.28675575978756e-14,-6.34898888484466e-14,-6.49475620909358e-14,-6.02828999053434e-14,-6.30326266737495e-14,-3.96804007485842e-10,-6.51601127363893e-14,4.32993028454147e-14,5.4519501636211e-14,1.12072544643747e-13,7.8852319688687e-14,8.24418870390065e-14,6.52624187317085e-14,1.6953935847919e-14,7.78640654875368e-14,5.2081902038048e-14,4.7450152978097e-14,5.23114048567924e-14,-3.67618033650782e-15,8.47815447244063e-15,2.24135748203904e-15,-2.08071970451188e-14,1.57047613150882e-14,3.49069657792956e-15,1.3057127041513e-13,1.30220774186412e-13,1.29806583488822e-13,1.29875988762845e-13,1.28662901579529e-13,1.29583308141775e-13,1.26284513899884e-13,1.27227596383765e-13,7.16564897880958e-10,1.30241006904242e-13
"policyTRUE:curr_pts_reg10-150",-4.7433427196094e-14,-1.31658443866273e-13,-9.89009138467641e-14,3.48912743178422e-14,4.81932150982882e-14,6.1609026549971e-14,5.08363901598028e-14,5.12417073861929e-14,-6.57278389042438e-14,-6.58995398246271e-14,-6.51450456091467e-14,-6.08375049414006e-14,-6.2480263811917e-14,-6.45350104449703e-14,-5.42832887128197e-14,-5.9500891306672e-14,-5.79784095665519e-14,-5.79457548558213e-10,4.14308653751801e-14,8.03309823334845e-14,1.27399706301512e-13,9.75216035884503e-14,1.18830039848365e-13,7.09284172820701e-14,3.50984953445768e-14,1.00214659982984e-13,5.48892881820858e-14,1.78420250389377e-14,1.03363482005935e-13,1.5936815682751e-16,9.35741849947486e-15,-2.42718916717118e-14,-1.72380259924553e-14,2.52040124564278e-14,2.8003612800999e-14,1.30921979407183e-13,1.31540214615617e-13,1.31820090607913e-13,1.30322077044161e-13,1.3171505295717e-13,1.33862516530799e-13,1.27107692157146e-13,1.30310879731283e-13,1.30241006904238e-13,8.73334505691886e-10
